cik,ticker,company_name,metric,value,unit,form,fiscal_year,fiscal_period,period_end,filed_date,accession_number,taxonomy,concept,source_url
0000320193,AAPL,Apple,net_income,11249000000.0,USD,10-K,2020,FY,2020-03-28,2020-10-30,0000320193-20-000096,us-gaap,NetIncomeLoss,https://www.sec.gov/Archives/edgar/data/320193/000032019320000096/
0000320193,AAPL,Apple,net_income,57411000000.0,USD,10-K,2021,FY,2020-09-26,2021-10-29,0000320193-21-000105,us-gaap,NetIncomeLoss,https://www.sec.gov/Archives/edgar/data/320193/000032019321000105/
0001551152,ABBV,AbbVie Inc.,capex,638000000.0,USD,10-K,2020,FY,2018-12-31,2021-02-19,0001551152-21-000008,us-gaap,PaymentsToAcquirePropertyPlantAndEquipment,https://www.sec.gov/Archives/edgar/data/1551152/000155115221000008/
0001551152,ABBV,AbbVie Inc.,equity,-8446000000.0,USD,10-K,2020,FY,2018-12-31,2021-02-19,0001551152-21-000008,us-gaap,StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,https://www.sec.gov/Archives/edgar/data/1551152/000155115221000008/
0001551152,ABBV,AbbVie Inc.,equity,10360000000.0,USD,10-K,2023,FY,2023-12-31,2024-02-20,0001551152-24-000011,us-gaap,StockholdersEquity,https://www.sec.gov/Archives/edgar/data/1551152/000155115224000011/
0001551152,ABBV,AbbVie Inc.,operating_cash_flow,3017000000.0,USD,10-Q,2019,Q1,2019-03-31,2019-05-03,0001551152-19-000016,us-gaap,NetCashProvidedByUsedInOperatingActivities,https://www.sec.gov/Archives/edgar/data/1551152/000155115219000016/
0001559720,ABNB,AirBnB Class A,cash,8175000000.0,USD,10-Q,2023,Q3,2023-09-30,2023-11-01,0001559720-23-000020,us-gaap,CashAndCashEquivalentsAtCarryingValue,https://www.sec.gov/Archives/edgar/data/1559720/000155972023000020/
0001559720,ABNB,AirBnB Class A,equity,5245000000.0,USD,10-Q,2023,Q3,2022-06-30,2023-11-01,0001559720-23-000020,us-gaap,StockholdersEquity,https://www.sec.gov/Archives/edgar/data/1559720/000155972023000020/
0001559720,ABNB,AirBnB Class A,equity,7937000000.0,USD,10-Q,2026,Q1,2025-03-31,2026-05-07,0001559720-26-000014,us-gaap,StockholdersEquity,https://www.sec.gov/Archives/edgar/data/1559720/000155972026000014/
0000001800,ABT,Abbott Laboratories,capex,573000000.0,USD,10-Q,2019,Q2,2018-06-30,2019-07-31,0001410578-19-000606,us-gaap,PaymentsToAcquirePropertyPlantAndEquipment,https://www.sec.gov/Archives/edgar/data/1800/000141057819000606/
0000001800,ABT,Abbott Laboratories,cash,9161000000.0,USD,10-Q,2024,Q1,2023-03-31,2024-05-02,0001628280-24-020011,us-gaap,CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalents,https://www.sec.gov/Archives/edgar/data/1800/000162828024020011/
0000001800,ABT,Abbott Laboratories,eps,3.72,USD/shares,10-K,2025,FY,2025-12-31,2026-02-20,0001628280-26-010185,us-gaap,EarningsPerShareDiluted,https://www.sec.gov/Archives/edgar/data/1800/000162828026010185/
0000001800,ABT,Abbott Laboratories,net_income,6933000000.0,USD,10-K,2024,FY,2022-12-31,2025-02-21,0001628280-25-007110,us-gaap,NetIncomeLoss,https://www.sec.gov/Archives/edgar/data/1800/000162828025007110/
0000001800,ABT,Abbott Laboratories,operating_income,1693000000.0,USD,10-Q,2025,Q1,2025-03-31,2025-04-30,0001628280-25-021090,us-gaap,OperatingIncomeLoss,https://www.sec.gov/Archives/edgar/data/1800/000162828025021090/
0000006201,AAL,American,assets,52635000000.0,USD,10-Q,2018,Q3,2018-09-30,2018-10-25,0000006201-18-000039,us-gaap,Assets,https://www.sec.gov/Archives/edgar/data/6201/000000620118000039/
0000006201,AAL,American,cash,703000000.0,USD,10-Q,2025,Q1,2024-03-31,2025-04-24,0000006201-25-000023,us-gaap,CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalents,https://www.sec.gov/Archives/edgar/data/6201/000000620125000023/
0000006201,AAL,American,eps,0.74,USD/shares,10-Q,2018,Q3,2018-09-30,2018-10-25,0000006201-18-000039,us-gaap,EarningsPerShareDiluted,https://www.sec.gov/Archives/edgar/data/6201/000000620118000039/
0000006201,AAL,American,eps,0.25,USD/shares,10-Q,2022,Q3,2021-09-30,2022-10-20,0000006201-22-000086,us-gaap,EarningsPerShareDiluted,https://www.sec.gov/Archives/edgar/data/6201/000000620122000086/
0000006201,AAL,American,equity,-5799000000.0,USD,10-Q,2023,Q2,2022-12-31,2023-07-20,0000006201-23-000070,us-gaap,StockholdersEquity,https://www.sec.gov/Archives/edgar/data/6201/000000620123000070/
0000006201,AAL,American,net_income,425000000.0,USD,10-K,2020,FY,2019-09-30,2021-02-17,0000006201-21-000014,us-gaap,NetIncomeLoss,https://www.sec.gov/Archives/edgar/data/6201/000000620121000014/
0000006201,AAL,American,operating_cash_flow,-3680000000.0,USD,10-Q,2020,Q3,2020-09-30,2020-10-22,0000006201-20-000101,us-gaap,NetCashProvidedByUsedInOperatingActivities,https://www.sec.gov/Archives/edgar/data/6201/000000620120000101/
0000006201,AAL,American,operating_cash_flow,3803000000.0,USD,10-K,2024,FY,2023-12-31,2025-02-19,0000006201-25-000010,us-gaap,NetCashProvidedByUsedInOperatingActivities,https://www.sec.gov/Archives/edgar/data/6201/000000620125000010/
0000006201,AAL,American,operating_cash_flow,3373000000.0,USD,10-Q,2025,Q3,2025-09-30,2025-10-23,0000006201-25-000052,us-gaap,NetCashProvidedByUsedInOperatingActivities,https://www.sec.gov/Archives/edgar/data/6201/000000620125000052/
0000320193,AAPL,Apple,cash,35929000000.0,USD,10-Q,2023,Q3,2021-09-25,2023-08-04,0000320193-23-000077,us-gaap,CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalents,https://www.sec.gov/Archives/edgar/data/320193/000032019323000077/
0000320193,AAPL,Apple,eps,2.1,USD/shares,10-Q,2018,Q2,2017-04-01,2018-05-02,0000320193-18-000070,us-gaap,EarningsPerShareDiluted,https://www.sec.gov/Archives/edgar/data/320193/000032019318000070/
0000320193,AAPL,Apple,eps,2.58,USD/shares,10-Q,2020,Q3,2020-06-27,2020-07-31,0000320193-20-000062,us-gaap,EarningsPerShareDiluted,https://www.sec.gov/Archives/edgar/data/320193/000032019320000062/
0000320193,AAPL,Apple,inventory,4106000000.0,USD,10-K,2019,FY,2019-09-28,2019-10-31,0000320193-19-000119,us-gaap,InventoryNet,https://www.sec.gov/Archives/edgar/data/320193/000032019319000119/
0000320193,AAPL,Apple,operating_income,24126000000.0,USD,10-Q,2021,Q3,2021-06-26,2021-07-28,0000320193-21-000065,us-gaap,OperatingIncomeLoss,https://www.sec.gov/Archives/edgar/data/320193/000032019321000065/
0000320193,AAPL,Apple,sga,21973000000.0,USD,10-K,2023,FY,2021-09-25,2023-11-03,0000320193-23-000106,us-gaap,SellingGeneralAndAdministrativeExpense,https://www.sec.gov/Archives/edgar/data/320193/000032019323000106/
0001551152,ABBV,AbbVie Inc.,capex,529000000.0,USD,10-K,2018,FY,2017-12-31,2019-02-27,0001551152-19-000008,us-gaap,PaymentsToAcquirePropertyPlantAndEquipment,https://www.sec.gov/Archives/edgar/data/1551152/000155115219000008/
0001551152,ABBV,AbbVie Inc.,equity,-2921000000.0,USD,10-Q,2018,Q3,2018-09-30,2018-11-07,0001551152-18-000042,us-gaap,StockholdersEquity,https://www.sec.gov/Archives/edgar/data/1551152/000155115218000042/
0001551152,ABBV,AbbVie Inc.,equity,12594000000.0,USD,10-Q,2022,Q2,2021-06-30,2022-08-04,0001551152-22-000030,us-gaap,StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,https://www.sec.gov/Archives/edgar/data/1551152/000155115222000030/
0001551152,ABBV,AbbVie Inc.,inventory,1605000000.0,USD,10-Q,2018,Q3,2017-12-31,2018-11-07,0001551152-18-000042,us-gaap,InventoryNet,https://www.sec.gov/Archives/edgar/data/1551152/000155115218000042/
0001551152,ABBV,AbbVie Inc.,operating_cash_flow,17515000000.0,USD,10-Q,2022,Q3,2022-09-30,2022-11-04,0001551152-22-000045,us-gaap,NetCashProvidedByUsedInOperatingActivities,https://www.sec.gov/Archives/edgar/data/1551152/000155115222000045/
0001559720,ABNB,AirBnB Class A,cash,12667000000.0,USD,10-Q,2025,Q2,2023-12-31,2025-08-06,0001559720-25-000025,us-gaap,CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalents,https://www.sec.gov/Archives/edgar/data/1559720/000155972025000025/
0001559720,ABNB,AirBnB Class A,equity,5540000000.0,USD,10-Q,2023,Q3,2022-09-30,2023-11-01,0001559720-23-000020,us-gaap,StockholdersEquity,https://www.sec.gov/Archives/edgar/data/1559720/000155972023000020/
0001559720,ABNB,AirBnB Class A,operating_cash_flow,2974000000.0,USD,10-Q,2025,Q2,2024-06-30,2025-08-06,0001559720-25-000025,us-gaap,NetCashProvidedByUsedInOperatingActivities,https://www.sec.gov/Archives/edgar/data/1559720/000155972025000025/
0001559720,ABNB,AirBnB Class A,rd,366000000.0,USD,10-Q,2023,Q3,2022-09-30,2023-11-01,0001559720-23-000020,us-gaap,ResearchAndDevelopmentExpense,https://www.sec.gov/Archives/edgar/data/1559720/000155972023000020/
0001559720,ABNB,AirBnB Class A,rd,519000000.0,USD,10-Q,2024,Q2,2024-06-30,2024-08-06,0001559720-24-000024,us-gaap,ResearchAndDevelopmentExpense,https://www.sec.gov/Archives/edgar/data/1559720/000155972024000024/
0000001800,ABT,Abbott Laboratories,eps,0.76,USD/shares,10-Q,2026,Q1,2025-03-31,2026-04-29,0001628280-26-028357,us-gaap,EarningsPerShareDiluted,https://www.sec.gov/Archives/edgar/data/1800/000162828026028357/
0000320193,AAPL,Apple,cash,23646000000.0,USD,10-Q,2023,Q1,2022-09-24,2023-02-03,0000320193-23-000006,us-gaap,CashAndCashEquivalentsAtCarryingValue,https://www.sec.gov/Archives/edgar/data/320193/000032019323000006/
0000320193,AAPL,Apple,debt,11128000000.0,USD,10-Q,2023,Q1,2022-09-24,2023-02-03,0000320193-23-000006,us-gaap,LongTermDebtCurrent,https://www.sec.gov/Archives/edgar/data/320193/000032019323000006/
0000320193,AAPL,Apple,eps,2.18,USD/shares,10-Q,2020,Q3,2019-06-29,2020-07-31,0000320193-20-000062,us-gaap,EarningsPerShareDiluted,https://www.sec.gov/Archives/edgar/data/320193/000032019320000062/
0000320193,AAPL,Apple,gross_profit,24313000000.0,USD,10-K,2019,FY,2019-09-28,2019-10-31,0000320193-19-000119,us-gaap,GrossProfit,https://www.sec.gov/Archives/edgar/data/320193/000032019319000119/
0000320193,AAPL,Apple,gross_profit,50332000000.0,USD,10-Q,2023,Q1,2022-12-31,2023-02-03,0000320193-23-000006,us-gaap,GrossProfit,https://www.sec.gov/Archives/edgar/data/320193/000032019323000006/
0000320193,AAPL,Apple,inventory,4988000000.0,USD,10-Q,2019,Q1,2018-12-29,2019-01-30,0000320193-19-000010,us-gaap,InventoryNet,https://www.sec.gov/Archives/edgar/data/320193/000032019319000010/
0000320193,AAPL,Apple,sga,7175000000.0,USD,10-Q,2026,Q1,2024-12-28,2026-01-30,0000320193-26-000006,us-gaap,SellingGeneralAndAdministrativeExpense,https://www.sec.gov/Archives/edgar/data/320193/000032019326000006/
0001551152,ABBV,AbbVie Inc.,inventory,3579000000.0,USD,10-K,2023,FY,2022-12-31,2024-02-20,0001551152-24-000011,us-gaap,InventoryNet,https://www.sec.gov/Archives/edgar/data/1551152/000155115224000011/
0001559720,ABNB,AirBnB Class A,cash,5480557000.0,USD,10-Q,2021,Q2,2020-12-31,2021-08-13,0001628280-21-016979,us-gaap,CashAndCashEquivalentsAtCarryingValue,https://www.sec.gov/Archives/edgar/data/1559720/000162828021016979/
0000001800,ABT,Abbott Laboratories,cash,7616000000.0,USD,10-K,2024,FY,2024-12-31,2025-02-21,0001628280-25-007110,us-gaap,CashAndCashEquivalentsAtCarryingValue,https://www.sec.gov/Archives/edgar/data/1800/000162828025007110/
0000001800,ABT,Abbott Laboratories,eps,0.75,USD/shares,10-Q,2024,Q1,2023-03-31,2024-05-02,0001628280-24-020011,us-gaap,EarningsPerShareDiluted,https://www.sec.gov/Archives/edgar/data/1800/000162828024020011/
0000001800,ABT,Abbott Laboratories,revenue,41950000000.0,USD,10-K,2024,FY,2024-12-31,2025-02-21,0001628280-25-007110,us-gaap,RevenueFromContractWithCustomerExcludingAssessedTax,https://www.sec.gov/Archives/edgar/data/1800/000162828025007110/
0000001800,ABT,Abbott Laboratories,sga,9744000000.0,USD,10-K,2020,FY,2018-12-31,2021-02-19,0001104659-21-025751,us-gaap,SellingGeneralAndAdministrativeExpense,https://www.sec.gov/Archives/edgar/data/1800/000110465921025751/
0000006201,AAL,American,assets,60787000000.0,USD,10-Q,2019,Q1,2019-03-31,2019-04-26,0000006201-19-000023,us-gaap,Assets,https://www.sec.gov/Archives/edgar/data/6201/000000620119000023/
0000006201,AAL,American,cash,681000000.0,USD,10-Q,2025,Q2,2023-12-31,2025-07-24,0000006201-25-000038,us-gaap,CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalents,https://www.sec.gov/Archives/edgar/data/6201/000000620125000038/
0000006201,AAL,American,operating_cash_flow,3803000000.0,USD,10-K,2023,FY,2023-12-31,2024-02-21,0000006201-24-000010,us-gaap,NetCashProvidedByUsedInOperatingActivities,https://www.sec.gov/Archives/edgar/data/6201/000000620124000010/
0000320193,AAPL,Apple,cash,40006000000.0,USD,10-Q,2022,Q2,2021-03-27,2022-04-29,0000320193-22-000059,us-gaap,CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalents,https://www.sec.gov/Archives/edgar/data/320193/000032019322000059/
0000320193,AAPL,Apple,debt,8784000000.0,USD,10-Q,2019,Q1,2018-09-29,2019-01-30,0000320193-19-000010,us-gaap,LongTermDebtCurrent,https://www.sec.gov/Archives/edgar/data/320193/000032019319000010/
0000320193,AAPL,Apple,debt,10578000000.0,USD,10-Q,2023,Q2,2023-04-01,2023-05-05,0000320193-23-000064,us-gaap,LongTermDebtCurrent,https://www.sec.gov/Archives/edgar/data/320193/000032019323000064/
0000320193,AAPL,Apple,equity,134047000000.0,USD,10-K,2018,FY,2017-09-30,2018-11-05,0000320193-18-000145,us-gaap,StockholdersEquity,https://www.sec.gov/Archives/edgar/data/320193/000032019318000145/
0000320193,AAPL,Apple,liabilities,308030000000.0,USD,10-Q,2025,Q3,2024-09-28,2025-08-01,0000320193-25-000073,us-gaap,Liabilities,https://www.sec.gov/Archives/edgar/data/320193/000032019325000073/
0000320193,AAPL,Apple,net_income,12673000000.0,USD,10-K,2020,FY,2020-09-26,2020-10-30,0000320193-20-000096,us-gaap,NetIncomeLoss,https://www.sec.gov/Archives/edgar/data/320193/000032019320000096/
0000320193,AAPL,Apple,operating_cash_flow,62585000000.0,USD,10-Q,2024,Q2,2024-03-30,2024-05-03,0000320193-24-000069,us-gaap,NetCashProvidedByUsedInOperatingActivities,https://www.sec.gov/Archives/edgar/data/320193/000032019324000069/
0001551152,ABBV,AbbVie Inc.,capex,787000000.0,USD,10-K,2021,FY,2021-12-31,2022-02-18,0001551152-22-000007,us-gaap,PaymentsToAcquirePropertyPlantAndEquipment,https://www.sec.gov/Archives/edgar/data/1551152/000155115222000007/
0001551152,ABBV,AbbVie Inc.,equity,-7415000000.0,USD,10-Q,2021,Q1,2020-03-31,2021-05-07,0001551152-21-000016,us-gaap,StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,https://www.sec.gov/Archives/edgar/data/1551152/000155115221000016/
0001551152,ABBV,AbbVie Inc.,gross_profit,6134000000.0,USD,10-K,2019,FY,2019-03-31,2020-02-21,0001551152-20-000007,us-gaap,GrossProfit,https://www.sec.gov/Archives/edgar/data/1551152/000155115220000007/
0001551152,ABBV,AbbVie Inc.,inventory,1813000000.0,USD,10-Q,2020,Q1,2019-12-31,2020-05-08,0001551152-20-000015,us-gaap,InventoryNet,https://www.sec.gov/Archives/edgar/data/1551152/000155115220000015/
0001551152,ABBV,AbbVie Inc.,net_income,3949000000.0,USD,10-Q,2022,Q3,2022-09-30,2022-11-04,0001551152-22-000045,us-gaap,NetIncomeLoss,https://www.sec.gov/Archives/edgar/data/1551152/000155115222000045/
0001551152,ABBV,AbbVie Inc.,operating_income,4306000000.0,USD,10-Q,2021,Q3,2021-09-30,2021-11-02,0001551152-21-000031,us-gaap,OperatingIncomeLoss,https://www.sec.gov/Archives/edgar/data/1551152/000155115221000031/
0001551152,ABBV,AbbVie Inc.,revenue,33266000000.0,USD,10-K,2019,FY,2019-12-31,2020-02-21,0001551152-20-000007,us-gaap,RevenueFromContractWithCustomerExcludingAssessedTax,https://www.sec.gov/Archives/edgar/data/1551152/000155115220000007/
0001551152,ABBV,AbbVie Inc.,sga,2842000000.0,USD,10-Q,2022,Q1,2021-03-31,2022-05-06,0001551152-22-000017,us-gaap,SellingGeneralAndAdministrativeExpense,https://www.sec.gov/Archives/edgar/data/1551152/000155115222000017/
0001551152,ABBV,AbbVie Inc.,sga,12349000000.0,USD,10-K,2023,FY,2021-12-31,2024-02-20,0001551152-24-000011,us-gaap,SellingGeneralAndAdministrativeExpense,https://www.sec.gov/Archives/edgar/data/1551152/000155115224000011/
0001559720,ABNB,AirBnB Class A,assets,10491499000.0,USD,10-Q,2021,Q1,2020-12-31,2021-05-14,0001628280-21-010389,us-gaap,Assets,https://www.sec.gov/Archives/edgar/data/1559720/000162828021010389/
0001559720,ABNB,AirBnB Class A,operating_income,2553000000.0,USD,10-K,2024,FY,2024-12-31,2025-02-13,0001559720-25-000010,us-gaap,OperatingIncomeLoss,https://www.sec.gov/Archives/edgar/data/1559720/000155972025000010/
0001559720,ABNB,AirBnB Class A,rd,366182000.0,USD,10-Q,2022,Q3,2022-09-30,2022-11-03,0001559720-22-000019,us-gaap,ResearchAndDevelopmentExpense,https://www.sec.gov/Archives/edgar/data/1559720/000155972022000019/
0000001800,ABT,Abbott Laboratories,net_income,733000000.0,USD,10-Q,2019,Q2,2018-06-30,2019-07-31,0001410578-19-000606,us-gaap,NetIncomeLoss,https://www.sec.gov/Archives/edgar/data/1800/000141057819000606/
0000001800,ABT,Abbott Laboratories,net_income,4495000000.0,USD,10-K,2022,FY,2020-12-31,2023-02-17,0001628280-23-004026,us-gaap,NetIncomeLoss,https://www.sec.gov/Archives/edgar/data/1800/000162828023004026/
0000001800,ABT,Abbott Laboratories,operating_cash_flow,4535000000.0,USD,10-Q,2019,Q3,2018-09-30,2019-10-31,0001104659-19-058323,us-gaap,NetCashProvidedByUsedInOperatingActivities,https://www.sec.gov/Archives/edgar/data/1800/000110465919058323/
0000001800,ABT,Abbott Laboratories,sga,11324000000.0,USD,10-K,2023,FY,2021-12-31,2024-02-16,0001628280-24-005348,us-gaap,SellingGeneralAndAdministrativeExpense,https://www.sec.gov/Archives/edgar/data/1800/000162828024005348/
0000006201,AAL,American,assets,66467000000.0,USD,10-Q,2022,Q2,2021-12-31,2022-07-21,0000006201-22-000071,us-gaap,Assets,https://www.sec.gov/Archives/edgar/data/6201/000000620122000071/
0000006201,AAL,American,cash,290000000.0,USD,10-Q,2020,Q1,2019-12-31,2020-04-30,0000006201-20-000066,us-gaap,CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalents,https://www.sec.gov/Archives/edgar/data/6201/000000620120000066/
0000006201,AAL,American,eps,0.95,USD/shares,10-K,2020,FY,2019-12-31,2021-02-17,0000006201-21-000014,us-gaap,EarningsPerShareDiluted,https://www.sec.gov/Archives/edgar/data/6201/000000620121000014/
0000006201,AAL,American,net_income,556000000.0,USD,10-K,2019,FY,2018-06-30,2020-02-19,0000006201-20-000023,us-gaap,NetIncomeLoss,https://www.sec.gov/Archives/edgar/data/6201/000000620120000023/
0000006201,AAL,American,net_income,185000000.0,USD,10-Q,2019,Q2,2019-03-31,2019-07-25,0000006201-19-000053,us-gaap,NetIncomeLoss,https://www.sec.gov/Archives/edgar/data/6201/000000620119000053/
0000006201,AAL,American,revenue,10938000000.0,USD,10-K,2019,FY,2018-12-31,2020-02-19,0000006201-20-000023,us-gaap,RevenueFromContractWithCustomerExcludingAssessedTax,https://www.sec.gov/Archives/edgar/data/6201/000000620120000023/
0000006201,AAL,American,revenue,11911000000.0,USD,10-Q,2019,Q3,2019-09-30,2019-10-24,0000006201-19-000067,us-gaap,RevenueFromContractWithCustomerExcludingAssessedTax,https://www.sec.gov/Archives/edgar/data/6201/000000620119000067/
0000320193,AAPL,Apple,equity,134047000000.0,USD,10-K,2020,FY,2017-09-30,2020-10-30,0000320193-20-000096,us-gaap,StockholdersEquity,https://www.sec.gov/Archives/edgar/data/320193/000032019320000096/
0000320193,AAPL,Apple,equity,74194000000.0,USD,10-Q,2025,Q2,2024-03-30,2025-05-02,0000320193-25-000057,us-gaap,StockholdersEquity,https://www.sec.gov/Archives/edgar/data/320193/000032019325000057/
0000320193,AAPL,Apple,gross_profit,21821000000.0,USD,10-K,2020,FY,2019-03-30,2020-10-30,0000320193-20-000096,us-gaap,GrossProfit,https://www.sec.gov/Archives/edgar/data/320193/000032019320000096/
0000320193,AAPL,Apple,liabilities,279414000000.0,USD,10-Q,2024,Q1,2023-12-30,2024-02-02,0000320193-24-000006,us-gaap,Liabilities,https://www.sec.gov/Archives/edgar/data/320193/000032019324000006/
0000320193,AAPL,Apple,shares_outstanding,15728702000.0,shares,10-Q,2023,Q2,2023-04-21,2023-05-05,0000320193-23-000064,dei,EntityCommonStockSharesOutstanding,https://www.sec.gov/Archives/edgar/data/320193/000032019323000064/
0001551152,ABBV,AbbVie Inc.,cash,8449000000.0,USD,10-K,2022,FY,2020-12-31,2023-02-17,0001551152-23-000011,us-gaap,CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalents,https://www.sec.gov/Archives/edgar/data/1551152/000155115223000011/
0001551152,ABBV,AbbVie Inc.,inventory,1605000000.0,USD,10-Q,2019,Q2,2018-12-31,2019-08-05,0001551152-19-000023,us-gaap,InventoryNet,https://www.sec.gov/Archives/edgar/data/1551152/000155115219000023/
0001551152,ABBV,AbbVie Inc.,net_income,741000000.0,USD,10-Q,2020,Q2,2019-06-30,2020-08-04,0001551152-20-000023,us-gaap,NetIncomeLoss,https://www.sec.gov/Archives/edgar/data/1551152/000155115220000023/
